issue_id,bug_type,subsystems,dirctories,files,num_developer,num_unique_change,add_line,delete_line,churns,OpenToLastCommit_min,OpenToResolved_min,OpenToLastCommit_Days,OpenToResolved_Days,OpenToLastCommit_Hour,OpenToResolved_Hour
4748,Breakage,1,2,2,25,48,12,23,35,249,31206,0,21,4.15,520.1
4752,Normal,2,11,13,50,219,152,369,521,836,50203,0,34,13.9333333333,836.7166666667
4755,Normal,2,3,3,50,220,6,5,11,2414,176983,1,122,40.2333333333,2949.7166666667
4760,Breakage,1,1,1,25,5,6,0,6,0,16,0,0,0,0.2666666667
4764,Normal,1,11,27,25,76,549,36,585,59,42018,0,29,0.9833333333,700.3
4779,Dormant,1,2,2,25,49,85,19,104,7532,830979,5,577,125.5333333333,13849.65
4796,Normal,3,9,40,50,833,429,264,693,1515,90975,1,63,25.25,1516.25
4803,Normal,1,2,2,25,12,34,0,34,136,8203,0,5,2.2666666667,136.7166666667
4810,Normal,1,2,2,25,57,49,14,63,46,2775,0,1,0.7666666667,46.25
4812,Breakage,1,1,2,25,9,52,43,95,139,48719,0,33,2.3166666667,811.9833333333
4815,Normal,1,1,1,25,43,1,1,2,806,48397,0,33,13.4333333333,806.6166666667
4849,Surprising,1,4,5,25,82,223,24,247,364,68183,0,47,6.0666666667,1136.3833333333
4859,Surprising,1,1,1,16,10,16,3,19,15,946,0,0,0.25,15.7666666667
4859,Security,1,1,1,16,10,16,3,19,15,946,0,0,0.25,15.7666666667
4859,Performance,1,1,1,16,10,16,3,19,15,946,0,0,0.25,15.7666666667
4873,Surprising,1,1,1,25,42,1,1,2,7,1056136,0,733,0.1166666667,17602.2666666667
4873,Breakage,1,1,1,25,42,1,1,2,7,1056136,0,733,0.1166666667,17602.2666666667
4888,Surprising,1,2,2,25,42,11,1,12,13,794,0,0,0.2166666667,13.2333333333
4888,Breakage,1,2,2,25,42,11,1,12,13,794,0,0,0.2166666667,13.2333333333
4895,Dormant,1,3,3,25,140,67,27,94,20,140113,0,97,0.3333333333,2335.2166666667
4895,Performance,1,3,3,25,140,67,27,94,20,140113,0,97,0.3333333333,2335.2166666667
4895,Breakage,1,3,3,25,140,67,27,94,20,140113,0,97,0.3333333333,2335.2166666667
4907,Dormant,3,9,12,78,228,174,93,267,2579,180952,1,125,42.9833333333,3015.8666666667
4907,Blocker,3,9,12,78,228,174,93,267,2579,180952,1,125,42.9833333333,3015.8666666667
4910,Breakage,2,3,4,50,32,169,37,206,3345,200711,2,139,55.75,3345.1833333333
4911,Normal,1,1,1,26,3,10,3,13,21,1358,0,0,0.35,22.6333333333
4912,Breakage,1,1,1,25,2,2,2,4,6,18223,0,12,0.1,303.7166666667
4915,Breakage,2,2,3,54,132,48,34,82,2450,149895,1,104,40.8333333333,2498.25
4920,Performance,1,2,2,26,14,32,12,44,451,27156,0,18,7.5166666667,452.6
4944,Surprising,1,1,1,25,44,1,1,2,46,2838,0,1,0.7666666667,47.3
4944,Breakage,1,1,1,25,44,1,1,2,46,2838,0,1,0.7666666667,47.3
4949,Surprising,1,1,2,25,53,30,43,73,22,1388,0,0,0.3666666667,23.1333333333
4950,Surprising,1,1,2,25,5,8,0,8,0,8,0,0,0,0.1333333333
4960,Surprising,1,1,3,26,65,31,11,42,25,1596,0,1,0.4166666667,26.6
4980,Dormant,1,1,1,25,22,1,1,2,365,22014,0,15,6.0833333333,366.9
4980,Breakage,1,1,1,25,22,1,1,2,365,22014,0,15,6.0833333333,366.9
4982,Normal,1,4,4,26,332,15,41,56,119,7211,0,5,1.9833333333,120.1833333333
4983,Breakage,1,1,1,25,5,3,0,3,18,3010,0,2,0.3,50.1666666667
4984,Dormant,1,4,4,27,215,657,277,934,529,602954,0,418,8.8166666667,10049.2333333333
4985,Breakage,1,1,2,26,11,13,7,20,15,1275,0,0,0.25,21.25
5001,Breakage,1,1,1,27,5,18,1,19,0,38246,0,26,0,637.4333333333
5008,Dormant,1,1,1,26,63,1,1,2,3,285,0,0,0.05,4.75
5008,Breakage,1,1,1,26,63,1,1,2,3,285,0,0,0.05,4.75
5011,Dormant,1,1,1,25,47,2,2,4,17,1134,0,0,0.2833333333,18.9
5022,Normal,1,1,1,25,22,11,6,17,46,2849,0,1,0.7666666667,47.4833333333
5023,Normal,1,2,2,25,15,2,2,4,75,4616,0,3,1.25,76.9333333333
5025,Normal,1,1,1,25,4,8,4,12,0,104,0,0,0,1.7333333333
5032,Breakage,1,1,1,22,8,1,1,2,105,6397,0,4,1.75,106.6166666667
5034,Breakage,1,1,1,25,8,0,3,3,105,6372,0,4,1.75,106.2
5042,Normal,1,3,3,27,105,38,2,40,224,13555,0,9,3.7333333333,225.9166666667
5045,Breakage,1,1,1,27,10,12,0,12,582,827356,0,574,9.7,13789.2666666667
5046,Breakage,1,1,1,26,1,2,1,3,3,287,0,0,0.05,4.7833333333
5052,Normal,1,1,1,22,1,0,8,8,13,858,0,0,0.2166666667,14.3
5063,Normal,1,2,2,25,39,39,39,78,36,2248,0,1,0.6,37.4666666667
5074,Breakage,1,1,1,27,8,5,1,6,45,551037,0,382,0.75,9183.95
5078,Normal,1,1,1,25,12,2,1,3,1,167,0,0,0.0166666667,2.7833333333
5079,Blocker,2,3,3,54,77,126,70,196,131,10117,0,7,2.1833333333,168.6166666667
5079,Breakage,2,3,3,54,77,126,70,196,131,10117,0,7,2.1833333333,168.6166666667
5082,Breakage,1,1,1,27,6,9,2,11,10,693,0,0,0.1666666667,11.55
5085,Normal,1,1,1,27,10,2,0,2,7,536,0,0,0.1166666667,8.9333333333
5087,Normal,1,2,2,27,150,10,8,18,0,7057,0,4,0,117.6166666667
5100,Breakage,1,2,2,27,78,49,9,58,196,11761,0,8,3.2666666667,196.0166666667
5103,Normal,2,2,2,50,23,34,2,36,117,1508,0,1,1.95,25.1333333333
5106,Breakage,1,1,1,25,5,2,0,2,0,3,0,0,0,0.05
5114,Breakage,1,1,1,25,5,6,1,7,0,19,0,0,0,0.3166666667
5117,Breakage,1,1,1,26,9,13,0,13,0,15,0,0,0,0.25
5119,Breakage,1,1,1,25,4,10,1,11,121,7275,0,5,2.0166666667,121.25
5133,Breakage,2,3,6,54,63,534,764,1298,27732,1667926,19,1158,462.2,27798.7666666667
5157,Normal,1,2,2,27,72,47,10,57,20,1245,0,0,0.3333333333,20.75
5159,Breakage,1,1,1,26,10,11,5,16,17,204547,0,142,0.2833333333,3409.1166666667
5161,Normal,1,1,1,26,28,5,0,5,27,1642,0,1,0.45,27.3666666667
5162,Dormant,1,1,1,25,55,1,0,1,8,532,0,0,0.1333333333,8.8666666667
5163,Normal,1,1,1,25,39,67,37,104,743,44582,0,30,12.3833333333,743.0333333333
5192,Performance,1,1,1,27,79,4,2,6,71,4290,0,2,1.1833333333,71.5
5233,Surprising,1,2,2,27,54,109,53,162,426,25608,0,17,7.1,426.8
5233,Dormant,1,2,2,27,54,109,53,162,426,25608,0,17,7.1,426.8
5236,Surprising,6,12,17,134,598,571,258,829,2827,169659,1,117,47.1166666667,2827.65
5243,Breakage,1,3,4,27,52,6,5,11,193,61749,0,42,3.2166666667,1029.15
5247,Surprising,3,3,3,25,261,14,16,30,19,1164,0,0,0.3166666667,19.4
5249,Breakage,2,3,3,52,32,73,11,84,168,19715,0,13,2.8,328.5833333333
5253,Normal,1,5,6,27,71,6,7,13,38,22691,0,15,0.6333333333,378.1833333333
5277,Normal,1,1,1,27,14,1,1,2,181,111428,0,77,3.0166666667,1857.1333333333
5280,Breakage,1,2,2,27,53,34,4,38,180,11031,0,7,3,183.85
5289,Dormant,1,1,1,27,15,74,0,74,93,12507,0,8,1.55,208.45
5289,Breakage,1,1,1,27,15,74,0,74,93,12507,0,8,1.55,208.45
5291,Breakage,1,1,1,27,1,7,1,8,13,810,0,0,0.2166666667,13.5
5292,Dormant,1,2,9,27,357,110,77,187,282,16973,0,11,4.7,282.8833333333
5292,Security,1,2,9,27,357,110,77,187,282,16973,0,11,4.7,282.8833333333
5313,Dormant,1,2,2,27,48,28,16,44,23488,1707851,16,1186,391.4666666667,28464.1833333333
5313,Breakage,1,2,2,27,48,28,16,44,23488,1707851,16,1186,391.4666666667,28464.1833333333
5331,Dormant,1,1,1,25,38,8,0,8,144,8670,0,6,2.4,144.5
5336,Performance,2,3,3,54,18,91,1,92,1648,56880,1,39,27.4666666667,948
5336,Breakage,2,3,3,54,18,91,1,92,1648,56880,1,39,27.4666666667,948
5343,Breakage,1,1,1,27,17,31,2,33,10,622,0,0,0.1666666667,10.3666666667
5345,Breakage,1,1,1,27,8,2,2,4,0,25,0,0,0,0.4166666667
5346,Breakage,1,1,1,27,1,11,1,12,1,111,0,0,0.0166666667,1.85
5377,Breakage,3,3,3,75,20,30,14,44,5598,598004,3,415,93.3,9966.7333333333
5390,Normal,1,1,1,27,44,10,7,17,178,10691,0,7,2.9666666667,178.1833333333
5395,Surprising,1,4,9,27,502,297,9,306,51,5733,0,3,0.85,95.55
5395,Security,1,4,9,27,502,297,9,306,51,5733,0,3,0.85,95.55
5406,Surprising,6,9,12,156,386,173,89,262,3267,196168,2,136,54.45,3269.4666666667
5406,Breakage,6,9,12,156,386,173,89,262,3267,196168,2,136,54.45,3269.4666666667
5412,Surprising,1,4,4,27,208,21,4,25,30,1868,0,1,0.5,31.1333333333
5412,Performance,1,4,4,27,208,21,4,25,30,1868,0,1,0.5,31.1333333333
5412,Breakage,1,4,4,27,208,21,4,25,30,1868,0,1,0.5,31.1333333333
5414,Surprising,1,2,2,27,21,9,3,12,25,1556,0,1,0.4166666667,25.9333333333
5414,Breakage,1,2,2,27,21,9,3,12,25,1556,0,1,0.4166666667,25.9333333333
5424,Surprising,2,3,3,54,29,33,19,52,6431,402001,4,279,107.1833333333,6700.0166666667
5427,Surprising,1,2,2,27,45,25,3,28,531,58209,0,40,8.85,970.15
5427,Security,1,2,2,27,45,25,3,28,531,58209,0,40,8.85,970.15
5427,Breakage,1,2,2,27,45,25,3,28,531,58209,0,40,8.85,970.15
5438,Dormant,1,1,2,25,19,11,21,32,22,1377,0,0,0.3666666667,22.95
5438,Breakage,1,1,2,25,19,11,21,32,22,1377,0,0,0.3666666667,22.95
5444,Normal,1,1,1,25,4,13,11,24,44,2698,0,1,0.7333333333,44.9666666667
5454,Dormant,1,1,1,22,4,15,52,67,4388,263623,3,183,73.1333333333,4393.7166666667
5454,Breakage,1,1,1,22,4,15,52,67,4388,263623,3,183,73.1333333333,4393.7166666667
5456,Normal,1,1,1,27,84,17,13,30,72,8471,0,5,1.2,141.1833333333
5492,Security,1,2,2,27,19,48,67,115,46,2831,0,1,0.7666666667,47.1833333333
5493,Dormant,2,12,19,54,868,454,156,610,3918,237738,2,165,65.3,3962.3
5498,Dormant,1,3,5,27,121,70,40,110,51,3168,0,2,0.85,52.8
5498,Security,1,3,5,27,121,70,40,110,51,3168,0,2,0.85,52.8
5498,Breakage,1,3,5,27,121,70,40,110,51,3168,0,2,0.85,52.8
5504,Normal,2,3,3,51,46,138,157,295,45,2778,0,1,0.75,46.3
5529,Breakage,1,1,1,27,10,2,0,2,65,4002,0,2,1.0833333333,66.7
5530,Dormant,1,2,2,27,90,42,7,49,1548,105702,1,73,25.8,1761.7
5547,Security,1,2,4,27,62,26,4,30,61,3727,0,2,1.0166666667,62.1166666667
5547,Breakage,1,2,4,27,62,26,4,30,61,3727,0,2,1.0166666667,62.1166666667
5552,Dormant,1,4,4,27,61,148,8,156,1543,98111,1,68,25.7166666667,1635.1833333333
5552,Performance,1,4,4,27,61,148,8,156,1543,98111,1,68,25.7166666667,1635.1833333333
5554,Dormant,4,10,10,108,411,370,94,464,4834,776765,3,539,80.5666666667,12946.0833333333
5559,Breakage,2,2,2,54,9,40,7,47,340,24399,0,16,5.6666666667,406.65
5560,Performance,1,1,1,27,23,33,28,61,14234,857052,9,595,237.2333333333,14284.2
5561,Dormant,2,2,2,54,31,58,42,100,3136,400214,2,277,52.2666666667,6670.2333333333
5567,Breakage,1,1,1,25,22,59,18,77,680,400580,0,278,11.3333333333,6676.3333333333
5568,Breakage,1,1,1,26,6,16,15,31,88,5346,0,3,1.4666666667,89.1
5580,Normal,1,1,1,27,1,11,2,13,109,47649,0,33,1.8166666667,794.15
5582,Security,2,4,6,54,89,168,17,185,478,29835,0,20,7.9666666667,497.25
5582,Breakage,2,4,6,54,89,168,17,185,478,29835,0,20,7.9666666667,497.25
5584,Dormant,1,2,2,27,36,273,21,294,711,42743,0,29,11.85,712.3833333333
5584,Breakage,1,2,2,27,36,273,21,294,711,42743,0,29,11.85,712.3833333333
5610,Breakage,1,1,1,27,94,14,8,22,11199,876474,7,608,186.65,14607.9
5615,Security,2,3,4,54,69,132,89,221,18547,1443086,12,1002,309.1166666667,24051.4333333333
5624,Dormant,4,7,7,56,100,244,28,272,53,60486,0,42,0.8833333333,1008.1
5624,Performance,4,7,7,56,100,244,28,272,53,60486,0,42,0.8833333333,1008.1
5642,Performance,1,1,1,27,63,16,1,17,1,169,0,0,0.0166666667,2.8166666667
5642,Breakage,1,1,1,27,63,16,1,17,1,169,0,0,0.0166666667,2.8166666667
5647,Normal,1,4,4,27,361,15,1,16,23,1626,0,1,0.3833333333,27.1
5679,Dormant,3,4,4,81,106,249,9,258,7874,655371,5,455,131.2333333333,10922.85
5681,Normal,2,3,3,54,38,134,9,143,1213,69097,0,47,20.2166666667,1151.6166666667
5687,Normal,2,9,16,54,493,272,727,999,3,639923,0,444,0.05,10665.3833333333
5692,Breakage,1,1,1,1,0,22,0,22,47,2913,0,2,0.7833333333,48.55
5705,Performance,1,1,3,27,102,18,12,30,26,1584,0,1,0.4333333333,26.4
5709,Normal,1,1,1,25,15,1,0,1,17,1064,0,0,0.2833333333,17.7333333333
5710,Blocker,1,1,1,25,2,2,1,3,17,1042,0,0,0.2833333333,17.3666666667
5712,Performance,1,1,1,25,6,40,66,106,22,1331,0,0,0.3666666667,22.1833333333
5714,Performance,1,1,1,25,2,17,33,50,21,1286,0,0,0.35,21.4333333333
5715,Performance,1,1,1,25,3,50,107,157,21,1276,0,0,0.35,21.2666666667
5716,Normal,1,1,1,22,3,41,24,65,21,1271,0,0,0.35,21.1833333333
5717,Normal,1,1,1,27,22,2,0,2,20,1252,0,0,0.3333333333,20.8666666667
5720,Blocker,1,1,1,25,1,2,1,3,20,1227,0,0,0.3333333333,20.45
5721,Blocker,1,1,1,27,31,2,5,7,43,2615,0,1,0.7166666667,43.5833333333
5722,Normal,1,1,1,26,9,10,2,12,43,2608,0,1,0.7166666667,43.4666666667
5724,Performance,1,1,1,17,7,1,1,2,43,2604,0,1,0.7166666667,43.4
5729,Performance,1,1,18,27,97,57,50,107,74,4461,0,3,1.2333333333,74.35
5732,Performance,1,1,1,27,1,9,0,9,16,961,0,0,0.2666666667,16.0166666667
5736,Performance,1,1,1,27,17,5,1,6,144,8704,0,6,2.4,145.0666666667
5750,Normal,1,2,3,27,90,247,39,286,1240,79182,0,54,20.6666666667,1319.7
5760,Normal,1,1,3,25,113,7,13,20,260,15606,0,10,4.3333333333,260.1
5775,Normal,1,1,1,25,2,2,1,3,3051,183099,2,127,50.85,3051.65
5779,Normal,4,10,13,108,857,555,38,593,1299,576546,0,400,21.65,9609.1
5795,Normal,2,2,2,50,128,2,2,4,3785,227170,2,157,63.0833333333,3786.1666666667
5797,Breakage,1,3,4,27,89,21,30,51,84,19484,0,13,1.4,324.7333333333
5824,Security,1,2,2,27,20,86,4,90,17107,1039135,11,721,285.1166666667,17318.9166666667
5824,Breakage,1,2,2,27,20,86,4,90,17107,1039135,11,721,285.1166666667,17318.9166666667
5830,Normal,1,1,1,25,7,20,20,40,68,23013,0,15,1.1333333333,383.55
5838,Surprising,1,2,2,16,11,26,1,27,3,21766,0,15,0.05,362.7666666667
5838,Dormant,1,2,2,16,11,26,1,27,3,21766,0,15,0.05,362.7666666667
5885,Normal,1,11,14,27,641,362,391,753,93,261973,0,181,1.55,4366.2166666667
5897,Performance,1,2,3,27,6,36,21,57,98,5894,0,4,1.6333333333,98.2333333333
5914,Dormant,1,1,1,27,14,1,1,2,767,46028,0,31,12.7833333333,767.1333333333
5951,Normal,2,3,5,54,233,135,56,191,2033,216,1,0,33.8833333333,3.6
5954,Dormant,1,2,2,27,66,22,3,25,484,29176,0,20,8.0666666667,486.2666666667
5954,Breakage,1,2,2,27,66,22,3,25,484,29176,0,20,8.0666666667,486.2666666667
5964,Normal,1,1,1,27,6,9,1,10,92,5546,0,3,1.5333333333,92.4333333333
5969,Security,1,6,6,27,570,52,0,52,90,347328,0,241,1.5,5788.8
5972,Normal,1,2,2,27,191,66,6,72,274,16529,0,11,4.5666666667,275.4833333333
5998,Breakage,1,1,1,27,12,12,0,12,98,5989,0,4,1.6333333333,99.8166666667
6001,Surprising,2,2,2,54,7,30,21,51,27,11765,0,8,0.45,196.0833333333
6006,Surprising,1,2,2,27,20,17,0,17,74,4532,0,3,1.2333333333,75.5333333333
6006,Dormant,1,2,2,27,20,17,0,17,74,4532,0,3,1.2333333333,75.5333333333
6017,Normal,3,6,9,81,320,272,51,323,1699,109459,1,76,28.3166666667,1824.3166666667
6045,Performance,8,10,11,208,180,542,95,637,2612,191461,1,132,43.5333333333,3191.0166666667
6045,Breakage,8,10,11,208,180,542,95,637,2612,191461,1,132,43.5333333333,3191.0166666667
6064,Normal,2,5,6,54,49,104,28,132,90,5748,0,3,1.5,95.8
6079,Breakage,1,1,2,27,111,15,1,16,14,3878,0,2,0.2333333333,64.6333333333
6090,Normal,1,1,1,26,5,7,2,9,622,37340,0,25,10.3666666667,622.3333333333
6092,Breakage,1,1,1,27,26,15,1,16,1038,62321,0,43,17.3,1038.6833333333
6100,Normal,1,1,1,27,14,10,0,10,21,1366,0,0,0.35,22.7666666667
6107,Security,1,3,4,27,159,184,7,191,9190,551426,6,382,153.1666666667,9190.4333333333
6112,Security,1,1,1,27,26,1,1,2,13133,790649,9,549,218.8833333333,13177.4833333333
6112,Performance,1,1,1,27,26,1,1,2,13133,790649,9,549,218.8833333333,13177.4833333333
6124,Breakage,1,1,1,27,6,3,0,3,86,301517,0,209,1.4333333333,5025.2833333333
6131,Dormant,1,3,4,27,281,300,1,301,194,20515,0,14,3.2333333333,341.9166666667
6144,Breakage,1,1,1,27,7,13,2,15,208,12842,0,8,3.4666666667,214.0333333333
6146,Breakage,1,1,1,27,13,22,3,25,4236,254492,2,176,70.6,4241.5333333333
6151,Normal,1,3,3,27,48,72,2,74,17,102206,0,70,0.2833333333,1703.4333333333
6167,Normal,1,1,1,27,27,6,7,13,2106,128078,1,88,35.1,2134.6333333333
6178,Breakage,1,2,2,27,113,25,0,25,20,4085,0,2,0.3333333333,68.0833333333
6182,Surprising,1,2,2,27,28,8,4,12,2,4119,0,2,0.0333333333,68.65
6185,Surprising,1,2,13,27,489,156,6,162,168,13582,0,9,2.8,226.3666666667
6185,Dormant,1,2,13,27,489,156,6,162,168,13582,0,9,2.8,226.3666666667
6188,Surprising,2,7,9,52,282,84,17,101,48,83360,0,57,0.8,1389.3333333333
6197,Surprising,1,4,5,27,61,16,6,22,5,358,0,0,0.0833333333,5.9666666667
6200,Surprising,1,1,3,25,8,19,8,27,21,38446,0,26,0.35,640.7666666667
6202,Surprising,2,7,15,54,332,91,38,129,43,37057,0,25,0.7166666667,617.6166666667
6206,Surprising,7,25,42,187,1601,352,201,553,120,35826,0,24,2,597.1
6212,Surprising,1,2,2,27,38,15,1,16,188,89834,0,62,3.1333333333,1497.2333333333
6224,Security,2,8,10,54,462,587,11,598,725,52253,0,36,12.0833333333,870.8833333333
6225,Security,1,1,1,27,25,1,1,2,49,61391,0,42,0.8166666667,1023.1833333333
6233,Breakage,1,2,2,27,12,41,9,50,43,2618,0,1,0.7166666667,43.6333333333
6247,Breakage,1,3,11,27,61,140,17641,17781,11622,702695,8,487,193.7,11711.5833333333
6273,Normal,1,2,2,27,34,42,1,43,47,3285,0,2,0.7833333333,54.75
6297,Breakage,1,2,2,27,27,18,11,29,982,59059,0,41,16.3666666667,984.3166666667
6306,Normal,1,2,3,27,95,26,4,30,815,49032,0,34,13.5833333333,817.2
6323,Normal,1,27,52,27,1174,89,186,275,142,8531,0,5,2.3666666667,142.1833333333
6324,Normal,1,5,5,27,190,41,15,56,126,10463,0,7,2.1,174.3833333333
6342,Normal,1,1,1,27,3,48,8,56,7383,560222,5,389,123.05,9337.0333333333
6356,Security,1,1,1,25,6,5,20,25,9,6021,0,4,0.15,100.35
6356,Breakage,1,1,1,25,6,5,20,25,9,6021,0,4,0.15,100.35
6357,Normal,1,2,4,27,126,55,1,56,19,1246,0,0,0.3166666667,20.7666666667
6386,Normal,1,1,1,27,38,1,2,3,3,191428,0,132,0.05,3190.4666666667
6396,Normal,1,3,4,27,37,125,4,129,54,9271,0,6,0.9,154.5166666667
6410,Normal,1,2,2,27,10,6,31,37,3595,256355,2,178,59.9166666667,4272.5833333333
6411,Security,1,2,5,27,209,109,76,185,117,10115,0,7,1.95,168.5833333333
6414,Dormant,1,1,2,27,31,2,2,4,7530,464372,5,322,125.5,7739.5333333333
6434,Security,5,12,18,135,712,1212,34,1246,1942,242968,1,168,32.3666666667,4049.4666666667
6440,Performance,1,3,3,27,10,64,0,64,17,418945,0,290,0.2833333333,6982.4166666667
6443,Dormant,1,2,2,27,67,93,4,97,219,51997,0,36,3.65,866.6166666667
6455,Performance,1,1,1,27,102,20,16,36,184,12793,0,8,3.0666666667,213.2166666667
6457,Performance,1,3,3,27,127,75,10,85,41,2541,0,1,0.6833333333,42.35
6496,Normal,3,5,6,81,196,205,69,274,19,332510,0,230,0.3166666667,5541.8333333333
6500,Breakage,1,1,1,27,5,141,64,205,165,18943,0,13,2.75,315.7166666667
6503,Normal,4,12,16,54,649,313,320,633,405,369070,0,256,6.75,6151.1666666667
6511,Normal,1,4,5,27,172,226,55,281,71,110680,0,76,1.1833333333,1844.6666666667
6543,Normal,1,2,2,27,252,26,3,29,142,250984,0,174,2.3666666667,4183.0666666667
6544,Surprising,1,2,5,27,129,68,17,85,125,27424,0,19,2.0833333333,457.0666666667
6547,Surprising,1,1,1,27,28,4,4,8,683,50679,0,35,11.3833333333,844.65
6553,Surprising,1,1,1,27,10,33,0,33,583,35017,0,24,9.7166666667,583.6166666667
6553,Breakage,1,1,1,27,10,33,0,33,583,35017,0,24,9.7166666667,583.6166666667
6563,Surprising,1,2,3,27,51,148,15,163,43,234948,0,163,0.7166666667,3915.8
6565,Normal,1,2,3,27,87,24,17,41,2191,226494,1,157,36.5166666667,3774.9
6567,Surprising,1,2,2,27,46,45,0,45,16,230514,0,160,0.2666666667,3841.9
6595,Breakage,2,2,2,28,220,4,1,5,54,193178,0,134,0.9,3219.6333333333
6611,Normal,1,1,1,25,9,14,9,23,477,28628,0,19,7.95,477.1333333333
6616,Security,1,9,12,27,226,1022,73,1095,555,33321,0,23,9.25,555.35
6652,Normal,1,4,4,27,563,135,92,227,23,1421,0,0,0.3833333333,23.6833333333
6670,Normal,1,8,30,27,908,472,591,1063,317,19035,0,13,5.2833333333,317.25
6685,Security,1,2,2,27,115,12,0,12,40,4230,0,2,0.6666666667,70.5
6691,Normal,1,2,2,27,65,14,4,18,12,92720,0,64,0.2,1545.3333333333
6693,Normal,1,4,4,27,570,44,0,44,22,1348,0,0,0.3666666667,22.4666666667
6708,Breakage,1,1,1,27,20,17,33,50,153,9211,0,6,2.55,153.5166666667
6719,Dormant,1,2,8,25,18,8,8,16,532,38999,0,27,8.8666666667,649.9833333333
6720,Dormant,2,3,3,11,4,62,0,62,1,11126,0,7,0.0166666667,185.4333333333
6730,Dormant,2,4,6,54,112,309,11,320,93,55061,0,38,1.55,917.6833333333
6736,Security,1,1,1,27,43,9,0,9,2,150,0,0,0.0333333333,2.5
6736,Breakage,1,1,1,27,43,9,0,9,2,150,0,0,0.0333333333,2.5
